cod_marca;cod_modelo;nome_modelo;ultimo_ano
23;7792;TRACKER LT 1.4 Turbo 16V Flex 4x2 Aut.;2019
23;7428;TRACKER LT 1.8 16V Flex 4x2 Aut.;2016
23;9047;TRACKER LTZ 1.2 Turbo 12V Flex Aut.;2021
23;7793;TRACKER LTZ 1.4 Turbo 16V Flex 4x2 Aut.;2017
23;6612;TRACKER LTZ 1.8 16V Flex 4x2 Aut.;2016
23;8519;TRACKER Midnight 1.4 Turbo Flex Aut.;2019
23;8124;TRACKER Premier 1.4 Turbo 16V Flex Aut;2019
23;1208;Trafic Chassi Longo Diesel;1998
23;1209;Trafic Furgão Carga 2.1 Diesel;1997
23;1210;Trafic Furgao Carga 2.2;1998
23;1211;Trafic Passageiros 2.1 Diesel;1996
23;1212;Trafic Passageiros 2.2;1996
23;6268;TRAILBLAZER LTZ 2.8 CTDI Diesel Aut.;2019
23;6269;TRAILBLAZER LTZ 3.6 V6  Aut.;2019
23;8748;TRAILBLAZER PREMIER 3.6 V6 Aut.;2020
23;1213;Vectra CD 2.0 (modelo antigo);1996
23;1214;Vectra CD 2.2 16V / 2.0 16V Mec./Aut.;2004
23;5554;Vectra COLLECTION 2.0 FlexPower 8V Aut.;2011
23;1215;Vectra Comfort 2.0 MPFI;2005
23;3820;Vectra Elegan. 2.0 MPFI 8V FlexPower Aut;2011
23;3821;Vectra Elegan. 2.0 MPFI 8V FlexPower Mec;2011
23;1216;Vectra Elegance 2.0 MPFI;2005
23;1217;Vectra Elegance 2.2 MPFI 16V Aut.;2005
23;1218;Vectra Elite 2.0 MPFI;2005
23;4576;Vectra Elite 2.0 MPFI 8V FlexPower Aut.;2011
23;1219;Vectra Elite 2.2 MPFI 16V Aut.;2005
23;3822;Vectra Elite 2.4 MPFI 16V FlexPower Aut.;2009
23;1220;Vectra Expres./ Collection  2.0 MPFI 8V;2005
23;4273;Vectra EXPRESSION 2.0 MPFI FlexPower Aut;2011
23;4274;Vectra EXPRESSION 2.0 MPFI FlexPower Mec;2011
23;1221;Vectra GL 2.2 / 2.0 MPFI;2003
23;1222;Vectra GL 2.2 MPFI Milenium;2001
23;1223;Vectra GLS/ Challenge 2.2 MPFI 16V;2002
23;1224;Vectra GLS/Expres.2.2/ 2.0 e 2.0 CD 8V;2004
23;1225;Vectra GSi 2.0 16V (modelo antigo);1996
23;4433;Vectra GT 2.0 MPFI 8V FlexPower Aut.;2011
23;4434;Vectra GT 2.0 MPFI 8V FlexPower Mec.;2011
23;4435;Vectra GT-X 2.0 MPFI 8V FlexPower Aut.;2011
23;4436;Vectra GT-X 2.0 MPFI 8V FlexPower Mec.;2011
23;1226;Veraneio S / Luxe 4.1;1995
23;1227;Veraneio S/ Luxe 4.0 Dies./TB Dies.;1996
23;1228;Zafira 2.0/ CD 2.0  8V  MPFI 5p Mec.;2004
23;1229;Zafira 2.0/ CD 2.0 16V  MPFI 5p;2004
23;1230;Zafira 2.0/ CD 2.0 8V MPFI 5p Aut.;2005
23;6065;Zafira COLLECTION 2.0 FlexPower 8V Aut.;2012
23;1231;Zafira Comfort 2.0 MPFI FlexPower 8V 5p;2012
23;1232;Zafira Eleg.2.0 MPFI FlexPower 8V 5p Aut;2012
23;1233;Zafira Elegance 2.0 MPFI 16v 136cv 5p;2005
23;1234;Zafira Elegance 2.0 MPFI FlexPower 8V 5p;2010
23;1235;Zafira Elite 2.0 MPFI 16v 136cv 5p;2005
23;1236;Zafira Elite 2.0 MPFI FlexPower 8V  Aut;2012
23;1237;Zafira Elite 2.0 MPFI FlexPower 8V 5p;2011
23;4259;Zafira Expres. 2.0 MPFI FlexPower 5p Aut;2012
153;4791;HOVER CUV 2.4 16V 4WD 5p Mec.;2008
153;4792;HOVER CUV 2.4 16V 5p Mec.;2008
24;1238;BR-800 (todos)/Supermini;1993
24;1239;Carajas Diesel;1988
24;1240;Carajas/Tocantis/Xavante/Vip;1994
152;4771;Towner Furgão 1.0 8V 48cv 5p;2012
152;5277;Towner Jr. Pick-up 1.0 8V 48cv  CD 4p;2013
152;5278;Towner Jr. Pick-up 1.0 8V 48cv  CS 2p;2012
152;5396;Towner Jr. Pick-up Baú 1.0 8V 48cv 2p;2012
152;5592;Towner Jr. Pick-up Baú 1.0 8V 48cv CD 4p;2012
152;4772;Towner Passageiro 1.0 8V 48cv 7L 5p;2012
152;4773;Towner Pick-Up 1.0 8V 48cv 2p;2013
152;5397;Towner Pick-Up Baú 1.0 8V 48cv 2p;2012
214;9434;e.co Cargo 10kW (Elétrico);2020
214;9438;e.co Truck 10kW (Elétrico);2020
25;1241;Accord Coupe EX;1998
25;9600;Accord Sedan 2.0 TB 16V Aut. (Híbrido);2021
25;5211;Accord Sedan EX 2.0 16V 156cv Aut.;2012
25;1242;Accord Sedan EX 2.4/2.3/ 2.2 16V;2014
25;1243;Accord Sedan EX 2.7/3.0 24V;2007
25;4641;Accord Sedan EX 3.5 V6 24V;2017
25;1244;Accord Sedan EXR;2001
25;1245;Accord Sedan LX  2.2/2.4 16V;2005
25;3889;Accord Sedan LX 2.0 16V 150/156cv Aut.;2009
25;8520;Accord Sedan Touring 2.0 TB 16V Aut.;2020
25;1246;Accord SW EX;1995
25;1247;Accord SW LX;1995
25;5372;CITY Sedan DX 1.5 Flex 16V Aut.;2017
25;5373;CITY Sedan DX 1.5 Flex 16V Mec.;2021
25;4972;CITY Sedan EX 1.5 Flex 16V 4p Mec.;2013
25;4974;CITY Sedan EXL 1.5 Flex 16V 4p Mec.;2011
25;4975;CITY Sedan LX 1.5 Flex 16V 4p Aut.;2021
25;4976;CITY Sedan LX 1.5 Flex 16V 4p Mec.;2013
25;8212;CITY Sedan Personal 1.5 Flex 16V Aut.;2021
25;6534;CITY Sedan SPORT 1.5 FLEX 16V 4p Mec.;2014
25;1248;Civic Coupe EX/ EXS 1.6 16V 2p;1998
25;8281;Civic Coupe Si 1.5 TB 16V 208cv Mec. 2p;2020
25;7036;Civic Coupe Si 2.4 16V 206cv Mec. 2p;2015
25;1249;Civic CRX/ Targa VTi;1995
25;1252;Civic Hatch DX;1995
25;1253;Civic Hatch LSi;1995
25;1254;Civic Hatch LX Aut.;1996
25;1255;Civic Hatch Si;1995
25;1256;Civic Hatch VTi;1998
25;4090;Civic Sed LX 1.8 Aut 4p;2007
25;5149;Civic Sed. LXL/ LXL SE 1.8 Flex 16V Aut.;2013
25;5148;Civic Sed. LXL/LXL SE 1.8 Flex 16V Mec.;2013
25;1258;Civic Sedan EX 1.6 16V Aut. 4p (nacion.);2000
25;1259;Civic Sedan EX 1.6 16V Mec. 4p (nacion.);2000
25;1260;Civic Sedan EX 1.7 16V 130cv Aut. 4p;2006
25;1261;Civic Sedan EX 1.7 16v 130cv Mec. 4p;2003
25;7692;Civic Sedan EX 2.0 Flex 16V Aut.4p;2021
25;1250;Civic Sedan EX/ EXS 1.6 Mec. 4p;1997
25;1251;Civic Sedan EX/ EXS Aut. 4p/ Del-Sol 2p;1997
25;7693;Civic Sedan EXL 2.0 Flex 16V Aut.4p;2021
25;6325;Civic Sedan EXR 2.0 Flexone 16V Aut. 4p;2016
25;4009;Civic Sedan EXS 1.8/1.8 Flex 16V Aut. 4p;2013
25;1257;Civic Sedan LX 1.5/1.6;1997
25;1262;Civic Sedan LX 1.6 16V Aut. 4p;2000
25;1263;Civic Sedan LX 1.6 16V Mec. 4p;2000
25;1264;Civic Sedan LX 1.7 16V 115cv Mec. 4p;2006
25;8779;Civic Sedan LX 2.0 Flex 16V Aut. 4p;2021
25;1265;Civic Sedan LX/LXL 1.7 16V 115cv Aut. 4p;2006
25;1266;Civic Sedan LXB 1.6 16V 4p;2000
25;1267;Civic Sedan LXB 1.7 16V 115cv;2001
25;1268;Civic Sedan LXL 1.7 16V 130cv Aut 4p;2006
25;1269;Civic Sedan LXL 1.7 16V 130cv Mec 4p;2006
25;6326;Civic Sedan LXR 2.0 Flexone 16V Aut. 4p;2016
25;4010;Civic Sedan LXS 1.8/1.8 Flex 16V Aut. 4p;2016
25;4011;Civic Sedan LXS 1.8/1.8 Flex 16V Mec. 4p;2016
25;4292;Civic Sedan Si 2.0 16V  192cv 4p;2011
25;7694;Civic Sedan SPORT 2.0 Flex 16V Aut.4p;2021
25;7695;Civic Sedan SPORT 2.0 Flex 16V Mec.4p;2019
25;7696;Civic Sedan TOURING 1.5 Turbo 16V Aut.4p;2021
25;1270;CR-V 2.0 16V Aut.;2007
25;1271;CR-V 2.0 16V Mec.;2001
25;1272;CR-V 2.4 16V 156cv Aut. 4p;2004
25;4629;CR-V EXL 2.0 16V 4WD/2.0 Flexone Aut.;2016
25;6535;CR-V EXL 2.0 Flexone 16V 2WD Aut.;2014
25;5929;CR-V LX 2.0 16V 2WD Mec.;2012
25;4630;CR-V LX 2.0 16V 2WD/2.0 Flexone Aut.;2015
25;8282;CR-V Touring 1.5 16V 4WD 5p Aut.;2021
25;6613;Fit CX 1.4 Flex 16V 5p Aut.;2014
25;6614;Fit CX 1.4 Flex 16V 5p Mec.;2014
25;5468;Fit DX 1.4 Flex 16V 5p Aut.;2012
25;5469;Fit DX 1.4 Flex 16V 5p Mec.;2014
25;6779;Fit DX 1.5 Flexone 16V 5p Aut.;2017
25;6780;Fit DX 1.5 Flexone 16V 5p Mec.;2021
25;1274;Fit EX/ S 1.5/ EX 1.5 Flex 16V 5p Mec.;2014
25;1273;Fit EX/S/EX 1.5 Flex/Flexone 16V 5p Aut.;2021
25;4800;Fit EXL 1.5 Flex 16V 5p Mec;2012
25;4799;Fit EXL 1.5 Flex/Flexone 16V 5p Aut;2021
25;1275;Fit LX 1.4/ 1.4 Flex 8V/16V 5p Aut.;2014
25;1276;Fit LX 1.4/ 1.4 Flex 8V/16V 5p Mec.;2014
25;6781;Fit LX 1.5 Flexone 16V 5p Aut.;2021
25;6782;Fit LX 1.5 Flexone 16V 5p Mec.;2017
25;1277;Fit LXL 1.4/ 1.4 Flex 8V/16V 5p Aut.;2012
25;1278;Fit LXL 1.4/ 1.4 Flex 8V/16V 5p Mec.;2012
25;8050;Fit Personal 1.5 Flexone 16V 5p Aut.;2021
25;6270;Fit Twist 1.5 Flex 16V 5p Aut.;2014
25;6271;Fit Twist 1.5 Flex 16V 5p Mec.;2014
25;7150;HR-V EX 1.8 Flexone 16V 5p Aut.;2021
25;7151;HR-V EXL 1.8 Flexone 16V 5p Aut.;2021
25;7152;HR-V LX 1.8 Flexone 16V 5p Aut.;2021
25;7153;HR-V LX 1.8 Flexone 16V 5p Mec.;2018
25;7898;HR-V Touring 1.8 Flexone 16V 5p Aut.;2018
25;1279;Odyssey EX Van Aut (6 lug.);1997
25;1280;Odyssey Van LX Aut (6 lug.);1998
25;1281;Passport EX;1995
25;1282;Passport LX;1995
25;1283;Passport PIck-Up 4x2;1995
25;1284;Prelude Coupê S 2.2;1994
25;1285;Prelude Si;1995
25;7899;WR-V EX 1.5 Flexone 16V 5p Aut.;2021
25;7900;WR-V EXL 1.5 Flexone 16V 5p Aut.;2021
25;9195;WR-V LX 1.5 Flexone 16V 5p Aut.;2021
26;1286;Accent GLS 1.5 12V/16V Aut.;2001
26;1287;Accent GLS 1.5 12V/16V Mec.;2001
26;1288;Accent GS 3p Mec.;1998
26;1289;Accent L/ LR 1.5 2/4p;1997
26;1290;Accent LS 4p;1995
26;1291;Atos Prime GL 1.0 Mec.;2001
26;1292;Atos Prime GLS 1.0 Aut.;2003
26;1293;Atos Prime GLS 1.0 Mec.;2002
26;1294;Atos Prime GLS 1.0 Semi-Aut.;2001
26;4403;AZERA GLS 3.3 V6 24V 4p Aut.;2011
26;1295;Coupe FX 2.0 Aut.;2001
26;1296;Coupe FX 2.0 Mec.;2001
26;1297;Coupe FX 2.7 V6 24V 180cv Aut.;2003
26;1298;Coupe FX 2.7 V6 24V 180cv Mec.;2003
26;8451;Creta 1 Million 1.6 16V Flex Aut.;2019
26;9589;Creta Attitude 1.6 16V Flex Aut.;2021
26;7829;Creta Attitude 1.6 16V Flex Mec.;2021
26;8895;Creta Attitude Plus 1.6 16V Flex Aut.;2020
26;8749;Creta Launch Edition 1.6 16V Flex Aut.;2020
26;9114;Creta Limited Edition 1.6 16V Flex Aut.;2021
26;7830;Creta Prestige 2.0 16V Flex Aut.;2021
26;7831;Creta Pulse 1.6 16V Flex Aut.;2018
26;7832;Creta Pulse 1.6 16V Flex Mec.;2018
26;7833;Creta Pulse 2.0 16V Flex Aut.;2018
26;8051;Creta Pulse Plus 1.6 16V Flex Aut.;2020
26;8521;Creta Smart 1.6 16V Flex Aut.;2020
26;9115;Creta Smart Plus 1.6 16V Flex Aut.;2021
26;8125;Creta Sport 2.0 16V Flex Aut.;2019
26;1299;Cupê 2.0;1998
26;7756;Elantra 2.0 16V Flex Aut.;2018
26;1300;Elantra GL;1995
26;1301;Elantra GLS 1.6;1997
26;1302;Elantra GLS 1.8 16V;1998
26;5638;Elantra GLS 1.8 16V Aut.;2013
26;5639;Elantra GLS 1.8 16V Mec.;2012
26;1303;Elantra GLS 2.0 16V Aut.;2004
26;6433;Elantra GLS 2.0 16V Flex Aut.;2016
26;1304;Elantra GLS 2.0 16V Mec.;2004
26;7757;Elantra Special Edit. 2.0 16V Flex Aut.;2018
26;1305;Elantra Wagon 1.8 16V;1998
26;6176;EQUUS 4.6 V8 32V 366cv 4p Aut.;2013
26;1306;Excel GLS;1995
26;1307;Excel GS;1995
26;1308;Excel L;1995
26;1309;Excel LS/ GL;1995
26;1310;Galloper 2.5 Luxo Turbo Diesel;1999
26;1311;Galloper 2.5 Super Luxo Turbo Diesel;1999
26;1312;Galloper 3.0 V6 Luxo;1999
26;1313;Galloper 3.0 V6 Super Luxo Aut;1999
26;1314;Galloper 3.0 V6 Super Luxo Mec;1999
26;5930;GENESIS 3.8 V6 24V 290cv 4p Aut.;2013
26;6694;Grand Santa Fé  3.3 V6 4X4 Tiptronic;2016
26;1315;H1 Starex HSV 2.4 16V 137cv  Aut.;2005
26;1316;H1 Starex HSV 2.5 Diesel;2005
26;4801;H1 Starex SVX 2.4 16V;2009
26;3957;H1 Starex SVX 2.5 TDI 100cv Diesel;2007
26;1317;H1 Starex SVX 2.6 85cv Diesel;2006
26;1318;H100 DLX Furgão Diesel;2002
26;1319;H100 DLX/ Panel Diesel;1999
26;1320;H100 GL Diesel;2004
26;1321;H100 GL Furgão Extra-Longo Diesel;2003
26;1322;H100 GLS Diesel;2004
26;1323;H100 GS (12 lugares);1998
26;1324;H100 GS Diesel (12 lugares);1999
26;1325;H100 Porter Truck Diesel;1996
26;1326;H100 SPR Diesel (15 lugares);2000
26;1327;H100 Top Diesel;2001
26;8452;HB20 1 Million 1.6 Flex 16V Aut.;2019
26;8011;HB20 5 Anos 1.0 Flex 12V Mec.;2018
26;8012;HB20 5 Anos 1.6 Flex 16V Aut.;2018
26;6207;HB20 C./C.Plus/C.Style 1.6 Flex 16V Mec.;2019
26;6206;HB20 C.Style/C.Plus 1.6 Flex 16V Aut.;2019
26;6205;HB20 Comf./C.Plus/C.Style 1.0 Flex 12V;2019
26;7546;HB20 Comfort Plus 1.0 TB Flex 12V Mec.;2019
26;7547;HB20 Comfort Style 1.0 TB Flex 12V Mec.;2017
26;6739;HB20 Copa do Mundo 1.0 Flex 12V Mec.;2019
26;6741;HB20 Copa do Mundo 1.6 Flex 16V Aut.;2019
26;6740;HB20 Copa do Mundo 1.6 Flex 16V Mec.;2015
26;8849;HB20 Diamond 1.0 TB Flex 12V Aut.;2022
26;8850;HB20 Diamond Plus 1.0 TB Flex 12V Aut.;2022
26;9472;HB20 Evol. Bluelink 1.0 TB Flex 12V Aut.;2022
26;8851;HB20 Evolution 1.0 Flex 12V Mec.;2022
26;8852;HB20 Evolution 1.0 TB Flex 12V Aut.;2022
26;9473;HB20 Evolution Bluelink 1.0 Flex 12V Mec;2022
26;6959;HB20 For You 1.0 Flex 12V 5p;2015
26;8853;HB20 Launch Edition 1.6 Flex 16V Aut.;2020
26;7697;HB20 Ocean 1.0 Flex 12V 5p Mec.;2017
26;7698;HB20 Ocean 1.6 Flex 16V 5p Aut.;2017
26;7699;HB20 Ocean 1.6 Flex 16V 5p Mec.;2017
26;9618;HB20 Platinum 1.0 TB Flex 12V Mec.;2022
26;6208;HB20 Premium 1.6 Flex 16V Aut.;2019
26;6209;HB20 Premium 1.6 Flex 16V Mec.;2015
26;7480;HB20 R spec 1.6 Flex 16V Aut.;2019
26;7481;HB20 R spec 1.6 Flex 16V Mec.;2017
26;8178;HB20 R spec Limited 1.6 flex 16V Aut.;2018
26;7154;HB20 Spicy 1.0 Flex 12V Mec.;2015
26;7155;HB20 Spicy 1.6 Flex 16V Aut.;2015
26;7156;HB20 Spicy 1.6 Flex 16V Mec.;2015
26;9008;HB20 Sport 1.0 TB Flex 12V Aut.;2022
26;8317;HB20 Unique 1.0 Flex 12V Mec.;2019
26;8855;HB20 Vision 1.0 Flex 12V Mec.;2022
26;9794;HB20 Vision 1.0 TB Flex 12V Aut.;2022
26;8856;HB20 Vision 1.6 Flex 16V Aut;2022
26;8857;HB20 Vision 1.6 Flex 16V Mec.;2022
26;9474;HB20 Vision Bluelink 1.6 Flex 16V Aut.;2022
26;9475;HB20 Vision Bluelink 1.6 Flex 16V Mec.;2022
26;7260;HB20S  Impress 1.6 Flex 16V Aut.;2015
26;7261;HB20S  Impress 1.6 Flex 16v Mec.;2015
26;8453;HB20S 1 Million 1.6 Flex 16V Aut. 4p;2019
26;8013;HB20S 5 Anos 1.0 Flex 12V Mec.;2018
26;8014;HB20S 5 Anos 1.6 Flex 16V Aut.;2018
26;6436;HB20S C.Plus/C.Style 1.6 Flex 16V Mec.4p;2019
26;6434;HB20S C.Plus/C.Style1.0 Flex 12V Mec. 4P;2019
26;6435;HB20S C.Style/C.Plus1.6 Flex 16V Aut. 4p;2019
26;7548;HB20S Comfort Plus 1.0 TB Flex 12V Mec.;2019
26;7549;HB20S Comfort Style 1.0 TB Flex 12V Mec.;2017
26;6742;HB20S Copa do Mundo 1.0 Flex 12V Mec.;2019
26;6744;HB20S Copa do Mundo 1.6 Flex 16V Aut.;2019
26;6743;HB20S Copa do Mundo 1.6 Flex 16V Mec.;2015
26;8896;HB20S Diamond 1.0 TB Flex 12V Aut.;2022
26;8897;HB20S Diamond Plus 1.0 TB Flex 12V Aut.;2021
26;9477;HB20S Evol. Bluelink 1.0 TB Flex 12V Aut;2022
26;8898;HB20S Evolution 1.0 Flex 12V Mec.;2022
26;8899;HB20S Evolution 1.0 TB Flex 12V Aut.;2022
26;9620;HB20S For You 1.0 Flex 12V 4p;2015
26;7700;HB20S Ocean 1.6 Flex 16v 4p Aut.;2017
26;7701;HB20S Ocean 1.6 Flex 16V 4p Mec.;2017
26;6437;HB20S Premium 1.6 Flex 16V Aut. 4p;2019
26;6438;HB20S Premium 1.6 Flex 16V Mec. 4p;2016
26;8240;HB20S Style 1.6 Flex 16V Aut.;2019
26;8475;HB20S Unique 1.0 Flex 12V Mec.;2019
26;8859;HB20S Vision 1.6 Flex 16V Aut.;2022
26;8900;HB20S Vision 1.6 Flex 16V Mec.;2022
26;9478;HB20S Vision Bluelink 1.6 Flex 16V Aut.;2022
26;9479;HB20S Vision Bluelink 1.6 Flex 16V Mec.;2022
26;8951;HB20X Diamond 1.6 Flex 16V Aut.;2022
26;8952;HB20X Diamond Plus 1.6 Flex 16V Aut.;2022
26;9480;HB20X Evol. Bluelink 1.6 Flex 16V Aut.;2022
26;8953;HB20X Evolution 1.6 Flex 16V Aut.;2022
26;6352;HB20X Premium 1.6 Flex 16V Aut.;2019
26;6353;HB20X Premium 1.6 Flex 16V Mec.;2014
26;6354;HB20X Style 1.6 Flex 16V Aut.;2019
26;6355;HB20X Style 1.6 Flex 16v Mec.;2019
26;8954;HB20X Vision 1.6 Flex 16V Aut.;2022
26;8955;HB20X Vision 1.6 Flex 16V Mec.;2022
26;6356;i30 1.6 16V Flex 5p Aut.;2014
26;6695;i30 1.8 16V Aut. 5p;2016
26;4925;i30 2.0 16V 145cv 5p Aut.;2012
26;5071;i30 2.0 16V 145cv 5p Mec.;2012
26;7346;i30 Serie Limitada 1.8 16V Aut. 5p;2015
26;5303;i30cw 2.0 16V 145cv Aut. 5p;2012
26;5304;i30cw 2.0 16V 145cv Mec. 5p;2012
26;5280;ix35 2.0 16V 170cv 2WD/4WD Aut.;2013
26;5279;ix35 2.0 16V 170cv 2WD/4WD Mec.;2012
26;7858;ix35 2.0 16V 2WD Flex Aut.;2021
26;5932;ix35 2.0 16V 2WD Flex Mec.;2014
26;7347;ix35 2.0 Launching Edition 16V Flex Aut.;2016
26;5931;ix35 GLS 2.0 16V 2WD Flex Aut.;2021
26;1329;Matrix GLS 1.8 16V 123cv Aut.;2004
26;1330;Matrix GLS 1.8 16V 123cv Mec.;2004
26;1331;Porter GL 4x2 Curto/Longo Diesel;2003
26;1332;Porter GLS CD 4x2 2.6 8V Diesel;2003
26;8860;Santa Fe 3.5 V6 4X4 Aut.;2020
26;5727;Santa Fe GLS 2.4 Tiptronic;2012
26;1333;Santa Fe GLS 2.7 V6 4x4TipTronic;2011
26;5212;Santa Fe GLS 3.5 V6 4x4 Tiptronic;2013
26;6439;Santa Fe/GLS 3.3 V6 4X4 Tiptronic;2019
26;1335;Sonata GL 2.0 4p;1998
26;1336;Sonata GLS 2.0 4p;1995
26;1337;Sonata GLS 2.5 Aut.;2001
26;1338;Sonata GLS 2.7 V6 24V 179cv 4p Aut.;2003
26;1339;Sonata GLS 3.0 4p Aut.;1998
26;3890;Sonata GLS 3.3 V6 24V 235cv 4p Aut.;2008
26;1340;Terracan 2.5 8V 100cv TB Diesel Aut.;2006
26;1341;Terracan 2.5 8V 100cv TB Diesel Mec.;2006
26;1342;Terracan 2.9 CRDI 8V 163cv Diesel Aut.;2006
26;1343;Trajet GLS 2.7 V6 24v 179cv Aut.;2001
26;1344;Tucson 2.0 16V Aut.;2013
26;6327;Tucson 2.0 16V Flex Aut.;2019
26;6696;Tucson 2.0 16V Flex Mec.;2014
26;1345;Tucson 2.0 16V Mec.;2014
26;1346;Tucson 2.0 CRDi 16V 112cv Diesel Aut.;2005
26;1347;Tucson 2.7 MPFI 24V 175cv Aut.;2010
26;7834;Tucson Ed. Especial 1.6 Turbo 16V Aut.;2017
26;7835;Tucson GL 1.6 Turbo 16V Aut.;2019
26;5640;Veloster 1.6 16V  140cv Aut.;2013
26;4384;VERACRUZ GLS 3.8 4WD Aut.;2012
27;1348;Amigo 2.3 4x2/4x4;1994
27;1349;Hombre 2 WD XS 2.2;1998
27;1350;Rodeo 3.2 V6;1995
208;9691;DAILY CH. 65-170 CD Curto 3.0 (Diesel);2020
208;9693;DAILY CHASSI 35-150 Curto 3.0 (Diesel);2022
208;9694;DAILY CHASSI 35-150 Longo 3.0 (Diesel);2022
208;9702;DAILY CHASSI 65-170 Curto 3.0 (Diesel);2020
208;9705;DAILY CITY 30S13 Chassi 2p (Diesel);2022
208;9706;DAILY CITY 30S13 Furgão 2p (Diesel);2021
208;9707;DAILY CITY 30S13 Gran Furgone (Diesel);2020
208;9708;DAILY CITY CH. 30-130 Longo 2.3 (Diesel);2022
208;9709;DAILY FURGÃO 30-130 2.3 10,8m³ (Diesel);2022
208;9710;DAILY FURGÃO 30-130 2.3 12m³ (Diesel) ;2022
208;9711;DAILY FURGÃO 30-130 2.3 7,3m³ (Diesel);2022
208;9712;DAILY FURGÃO 30-130 2.3 9m³ (Diesel);2022
177;8694;iEV 40 115cv 5p. (Elétrico);2022
177;6272;J2 1.4 16V 5p Mec.;2014
177;7100;J2 1.4 JET Flex 16V 5p Mec;2016
177;5498;J3 1.4 16V 5p Mec.;2015
177;5698;J3 Brasil 1.4 16V 5p Mec.;2012
177;6384;J3 S 1.5 JET Flex 16V VVT 5p;2015
177;6749;J3 S turin 1.5 JET Flex 16V 4p Mec.;2015
177;5499;J3 turin Sedan 1.4 16V 4p Mec.;2015
177;5699;J3 turin Sedan Brasil 1.4 16V 4p Mec.;2012
177;5933;J5 Sedan 1.5 16V 4p Mec.;2016
177;5579;J6 2.0 16V 5p Mec.;2014
177;7101;J6 2.0 JET Flex 5p Mec.;2016
177;6440;T 140 2.8 2p (diesel);2014
177;7972;T40 1.5 JET Flex 16V 5p Mec.;2020
177;8283;T40 1.6 16V 5p Aut.;2020
177;7794;T5 1.5 JET Flex 16V 5p Aut.;2019
177;7482;T5 1.5 JET Flex 16V 5p Mec.;2018
177;8477;T50 1.6 16V 5p Aut.;2021
177;7102;T6 2.0 JET Flex 5p Mec.;2016
177;8957;T60 1.5 Turbo 16V Aut.;2021
177;6713;T8 2.0 16V 5p Mec.;2018
177;8575;T80 2.0 Turbo 16V 5p Aut.;2020
28;1351;Daimler LWB 4.0;2000
28;8284;E-Pace 2.0 AWD 249cv Aut/Flex;2020
28;8285;E-Pace FIRST EDITION 2.0 AWD 249cv Aut.;2018
28;8405;E-Pace R-Dynamic HSE 2.0 AWD 300cv Aut.;2018
28;8287;E-Pace R-Dynamic SE 2.0 AWD 300cv Aut.;2020
28;8835;E-Pace S 2.0 AWD 249cv Flex Aut.;2020
28;7662;F-Pace 2.0 Prestige 180cv Diesel Aut.;2020
28;8126;F-Pace 2.0 Prestige 250cv Aut.;2020
28;8127;F-Pace 2.0 R-Sport 250cv Aut.;2020
28;7663;F-Pace 3.0 FIRST EDITION 380cv Aut.;2017
28;7664;F-Pace 3.0 R-Sport 340cv Aut.;2017
28;7665;F-Pace 3.0 S 380cv Aut.;2020
28;9739;F-Type 2.0 R-Dyn.Black Cabriolet Ed.Esp.;2022
28;8456;F-Type 3.0 R-Dynamic Cabrio. 380cv Aut.;2021
28;8457;F-Type 3.0 R-Dynamic Coupe 380cv Aut.;2021
28;7429;F-Type R AWD Supercharged Coupe 5.0 V8;2017
28;6888;F-Type R Supercharged Coupe 5.0 V8;2015
28;6588;F-Type S Supercharged Conversivel 3.0 V6;2017
28;6589;F-Type S Supercharged Conversivel 5.0 V8;2015
28;6889;F-Type S Supercharged Coupe 3.0 V6;2017
28;6590;F-Type Supercharged Conversivel 3.0 V6;2015
28;6890;F-Type Supercharged Coupe 3.0 V6;2017
28;8318;F-Type SVR AWD Supercharged Coupe 5.0 V8;2020
28;1352;S-Type 3.0/ 3.0 SE V6;2008
28;1353;S-Type 4.2/4.2 SE/4.0 V8 32V;2008
28;1354;S-Type R 4.2 V8 32V 400cv;2008
28;8712;XE 2.0 Turbocharged Edition Aut.;2019
28;7348;XE 2.0 Turbocharged Pure 240cv Aut.;2017
28;7349;XE 2.0 Turbocharged R-Sport Aut.;2019
28;7350;XE 3.0 Supercharged S 380cv Aut.;2019
28;7506;XF 2.0 GTDi Prestige 16V Aut.;2018
28;7071;XF 2.0 GTDI SPORT LUXURY 240cv Aut.;2015
28;7072;XF 2.0 GTDI SPORT PREMIUM TECH 240cv Aut;2015
28;7592;XF 2.0 R-SPORT  Aut.;2020
28;6465;XF 2.0 Turbo 16V 240cv Aut.;2015
28;8406;XF 2.0 Turbocharged Pure 250cv Aut.;2018
28;6536;XF 3.0 Portfolio Supercharged V6 Aut.;2015
28;7593;XF 3.0 S V6 380cv Aut.;2018
28;4704;XF 3.0 V6 24V 240cv Aut.;2012
28;4705;XF 4.2 V8 32V 300cv Aut.;2010
28;5305;XF 5.0 32V V8 385cv Aut.;2012
28;4706;XF SV8 4.2 V8 32V 420cv Aut.;2009
28;5130;XFR Supercharged 5.0 V8 510cv Aut.;2015
28;6750;XFR-S Supercharged 5.0 V8 550cv Aut.;2015
28;6751;XJ 2.0 Turbo 16V 240cv Aut.;2014
28;6752;XJ 3.0 Portfolio Supercharged V6 Aut.;2017
28;7795;XJ 3.0 R-Sport Supercharged V6 Aut.;2019
